Field ID,Acreage,State,County,2024 Winter Crop,2024 Cash Crop,2024 Tillage,2023 Winter Crop,2023 Cash Crop,2023 Tillage,2022 Winter Crop,2022 Cash Crop,2022 Tillage,2021 Winter Crop,2021 Cash Crop,2021 Tillage,2020 Winter Crop,2020 Cash Crop,2020 Tillage,2019 Winter Crop,2019 Cash Crop,2019 Tillage,2018 Winter Crop,2018 Cash Crop,2018 Tillage,2017 Winter Crop,2017 Cash Crop,2017 Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz232,24.2004459,MI,Genesee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Corn,No Till,No,Fallow,Conventional Tillage,No,Corn,Conventional Tillage,Yes,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz233,8.5692928,MI,Genesee,No,Winterwheat,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,Yes,Corn,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz234,96.386209,MI,Oakland,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz236,74.0107213,MI,Oakland,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz237,109.9994596,MI,Oakland,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,No Till,No,Corn,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz238,26.6247743,MI,Genesee,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,Yes,Corn,Conservation Tillage,No,Fallow,Conventional Tillage,No,Corn,Conventional Tillage,Yes,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz239,119.6193352,MI,Oakland,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz240,64.9887941,MI,Genesee,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Winterwheat,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,,Winterwheat,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz241,21.3478898,MI,Lapeer,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz242,12.0382022,MI,Genesee,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,Yes,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz243,16.6617023,MI,Genesee,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Soybeans,Conventional Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz244,30.6769555,MI,Genesee,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conservation Tillage,No,Fallow,Conventional Tillage,No,Soybeans,Conventional Tillage,,Corn,
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz245,18.6949837,MI,Genesee,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,Yes,Corn,No Till,No,Fallow,Conservation Tillage,No,Corn,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz246,22.3274338,MI,Genesee,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,Yes,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240807191939648_KIdEdnKg22Qz17,36.1568677,IN,Lake,Yes,Corn,No Till,Yes,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.u20240313131649371_CsGUSNZKsDcz31,76.2697692,MI,Bay,No,Corn,Conservation Tillage,No,Winterwheat,Conservation Tillage,No,Drybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Winterwheat,Conservation Tillage,No,Drybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.u20240807191939648_KIdEdnKg22Qz57,95.2707103,IN,Lake,Yes,Corn,No Till,Yes,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz48,26.638941,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz168,8.9389439,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz83,15.3066732,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz59,25.8078849,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz1,88.2067706,OH,Harrison,No,Corn,Conservation Tillage,Yes,Winterwheat,No Till,No,Soybeans,No Till,Yes,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,Yes,Corn,Conservation Tillage,Yes,Nomajority,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.u20240402164924252_K0AshDlv6rUz4,163.322271,IN,White,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240401182101359_UYA8HdcDDJUz,101.3926275,OH,Pickaway,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240304171004514_9cTXHFdjfk0z2,236.1370698,IN,Fulton,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240403184756581_t8CGk0mekzsz1,75.601838,IN,Carroll,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240308122214148_EUuxVGMoVb0z1,2.2679794,OH,Knox,Yes,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Soybeans,Conventional Tillage,Yes,Soybeans,Conventional Tillage,Yes,Corn,Conventional Tillage,Yes,Soybeans,Conservation Tillage,Yes,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240308122214148_EUuxVGMoVb0z2,39.7746629,OH,Knox,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240308122214148_EUuxVGMoVb0z3,10.3670338,OH,Knox,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,Yes,Corn,Conventional Tillage,Yes,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240308122214148_EUuxVGMoVb0z4,19.4042099,OH,Knox,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240308122214148_EUuxVGMoVb0z5,43.9107562,OH,Knox,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,Yes,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240330185955877_cl36OqN2LMIz,50.5906445,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conventional Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240308205420044_zX4cj6av6SAz1,60.4001806,OH,Lucas,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240307111121488_pq0kcp2_ur8z1,43.3356301,IN,Carroll,No,Corn,No Till,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240316002610997_lgVTp9lu2jUz,20.0190754,MI,Lapeer,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Winterwheat,Conservation Tillage,No,Fallow,Conservation Tillage,No,Corn,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240401182011576_8M_IDfZ8Hdkz,138.9049988,OH,Pickaway,No,Soybeans,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240306175109004_kLX7TvxwFUMz1,37.8427,IN,Carroll,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20241209150100743_oh8r1tJMdGoz1,21.5360038,IN,Carroll,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,Conventional Tillage,No,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till
mppf.sp.a_andersons.u20240313134536444_GX4QHVsHHbIz1,37.5110007,MI,Lapeer,Yes,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240313134536444_GX4QHVsHHbIz2,38.0509794,MI,Lapeer,Yes,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240306225614743_aM90wKVJ6sIz1,46.1758114,IN,Carroll,Yes,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240308183201225_oHSWmJPl_soz1,198.5965692,IN,Carroll,No,Corn,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240124151242138_2K3XUo8tjF8z,43.0514063,OH,Clinton,Yes,Soybeans,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240124151702785_lSJpEMbDeOUz,101.5495396,OH,Clinton,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240312151411965_dV6ah5nOyOIz,10.1105241,MI,Genesee,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Fallow,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240401181558057_Mhgo6R6fudoz,95.2679685,OH,Pickaway,No,Soybeans,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240401181510838_p5hdMBLhRdsz,50.2103067,OH,Pickaway,No,Soybeans,No Till,No,Corn,Conservation Tillage,Yes,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240401181416227_rQwVIFyRAIEz,61.4944232,OH,Pickaway,No,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Soybeans,Conservation Tillage,Yes,Winterwheat,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240401185841628_l8V-8FBqdnUz,66.6166353,OH,Ross,No,Soybeans,No Till,No,Soybeans,No Till,Yes,Winterwheat,No Till,Yes,Soybeans,No Till,No,Soybeans,No Till,Yes,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz248,41.0833699,MI,Lapeer,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Alfalfa,Conservation Tillage,Yes,Pasture,Conservation Tillage,Yes,Pasture,No Till,Yes,Alfalfa,Conservation Tillage,Yes,Alfalfa,Conservation Tillage,,Pasture,Conservation Tillage
mppf.sp.a_andersons.u20240308210507823_c_NVme9YvX4z1,122.0725835,OH,Lucas,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Winterwheat,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240308211049176_I8bSJVruGh8z1,28.7489494,OH,Lucas,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Corn,Conservation Tillage,No,Fallow,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240308211124850_M14tFlooLRsz2,167.5150393,OH,Lucas,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240308211254279_xyRnxFyGk8oz1,9.6957034,OH,Lucas,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240308212121829_dTEBzRlsl8wz1,34.0541428,OH,Lucas,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,Yes,Corn,Conventional Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240308212047800_k-bUMdVCRTwz1,26.8592076,OH,Lucas,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240308212103558_sajLPA9XiK0z1,52.4906992,OH,Henry,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,,Corn,
mppf.sp.a_andersons.20240401181753590_vXnSmYQ1xJQz,84.7006167,OH,Pickaway,No,Winterwheat,No Till,No,Soybeans,No Till,No,Winterwheat,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz9,85.0776467,OH,Harrison,Yes,Soybeans,No Till,Yes,Soybeans,Conservation Tillage,Yes,Corn,No Till,Yes,Soybeans,Conservation Tillage,No,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Deciduousforest,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz3,36.7709158,OH,Harrison,Yes,Soybeans,No Till,Yes,Soybeans,Conservation Tillage,Yes,Corn,No Till,Yes,Soybeans,Conservation Tillage,No,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Deciduousforest,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz12,11.1558372,OH,Harrison,Yes,Soybeans,No Till,Yes,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Deciduousforest,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz13,30.2418764,OH,Harrison,No,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,No Till,Yes,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz14,120.9642238,OH,Harrison,Yes,Soybeans,No Till,Yes,Soybeans,Conservation Tillage,Yes,Corn,No Till,Yes,Soybeans,Conservation Tillage,No,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.20240305195054814_E1fKKWyl75gz,66.5651402,IN,White,Yes,Corn,No Till,No,Winterwheat,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240305214431420_shdOTJS1UxYz,79.8692843,IN,White,Yes,Corn,No Till,No,Winterwheat,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz19,103.616785,OH,Harrison,No,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,No Till,Yes,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz4,95.7787314,OH,Harrison,No,Soybeans,No Till,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,Conservation Tillage,Yes,Pasture,Conservation Tillage,,Pasture,
